brand_name,property,city,room_type,available_contracts,quantity_available,description,thumbnail_url,image_urls,amenities
Prestige Student Living,Discovery Studios,Dundee,Deluxe Studio,0,,"If you love extra space and premium living, the Deluxe Studio is your perfect choice. With a 29.6 – 32.7 m² layout, this studio gives you room to relax and work in comfort. Enjoy a cosy double bed including underbed storage, a study area with desk and chair, and ample space for all your essentials. The private washroom ensures efficiency, while the private kitchen, featuring a 2-ring ceramic hob, microwave, and fridge-freezer, makes cooking a breeze. Whether you’re unwinding or studying, this studio offers luxury and practicality in one. Don’t wait to secure your place in the heart of Dundee’s vibrant student community. *Photos shown are for illustrative purposes only, as classic studio images shown.",https://hfs.api.basepms.com/filesystem/room_types/images/m9MMv2ol43vaECWQ7bl3rTDZeprjSICMgzW93vYv.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/m9MMv2ol43vaECWQ7bl3rTDZeprjSICMgzW93vYv.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/7mbEaS89pwAZxysh3e9inEeuZbzvL1I2F07n7m17.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/p3kVPyoW49GYcOQxPLGFjD4aed2kgkArLZ3Rxulq.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/f3lngBxJFicKr7MHx9IOEx814LMPsipK6TEw4KpL.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/0bWhiWwU65dvchJvCCOGyb2OStC4oby5nuzSTW2J.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/khoKD1iqRvl8uloupJ1GnwkaBZnTfIdVV2lHzSc4.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/TuUjUOnQwuvRngeRSPneNrKfjGiyELifhUiY8Qm8.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/P915DaxRMGAxKhmrYcMkY4VImROReFgtqBcubErR.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/1pysBL5QINDxqo1My1Ii2hAzCTS0TMLL9HINKBLk.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/a8GD4RgWU8juu5govuLQ61FQ0iWclqacDzx7KjOj.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/1uPdkDmfY4FvBBhhHXEziwogqXdv4ZIcz6CIWCcv.jpg,
Prestige Student Living,Duresme Court,Durham,Classic Studio,2,10,"The Classic Studio comes with three quarter sized bed, dining area, ample storage, mirror, study desk and chair and modern kitchenette with fridge-freezer, microwave oven and hob. This studio also has a fully fitted en-suite containing a large shower and stylish fittings. You will also have access to the cinema and games room, and a large study room. Please note: All images are for illustrative purposes only. Room layouts, sizes, and features vary depending on location and floor within the property.",https://hfs.api.basepms.com/filesystem/room_types/images/bin21kyI3J6ZbDql0CVY7BFkfRseeKbwspx2ckTN.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/bin21kyI3J6ZbDql0CVY7BFkfRseeKbwspx2ckTN.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/52R76yECHYJc2OnQ6UNeR5maM9kzQ5y5UFhdb0co.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/SvnmCfPB61uQvD4RtK9J73pMQyv6y35NBWYrAb3m.jpg,
Prestige Student Living,Duresme Court,Durham,Deluxe Studio,0,,"A large luxury studio comes with a three quarter sized bed, dining area, ample storage, mirror, study desk and chair and modern kitchenette with fridge-freezer, microwave oven and hob. This studio also has a fully fitted en-suite containing a large shower and stylish fittings. You will also have access to the cinema and games room, and a large study room. Please note: All images are for illustrative purposes only. Room layouts, sizes, and features vary depending on location and floor within the property.",https://hfs.api.basepms.com/filesystem/room_types/images/Z3Enm0287a6B4hsVO0q39mRLeTuHNuP04WtfotwN.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/Z3Enm0287a6B4hsVO0q39mRLeTuHNuP04WtfotwN.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/eeItFtwkHRhVZfY0YSKoBjgElhLcP130nL8M3fk4.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/MFXiUozgmqbLlfgJ1m1uNKBKTCCkn6rsSZ4b4Pbe.jpg,
Prestige Student Living,Duresme Court,Durham,Duresme Studio,1,10,"A modern spacious room comes with a three quarter sized bed, dining area, ample storage, mirror, study desk and chair and modern kitchenette with fridge-freezer, microwave oven and hob. This studio also has a fully fitted en-suite containing a large shower and stylish fittings. You will also have access to the cinema and games room, and a large study room. Please note: All images are for illustrative purposes only. Room layouts, sizes, and features vary depending on location and floor within the property.",https://hfs.api.basepms.com/filesystem/room_types/images/tiwUlBSLII6wbhbL9nBoT7WYm4zVlY0pAnbeHXn5.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/tiwUlBSLII6wbhbL9nBoT7WYm4zVlY0pAnbeHXn5.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/0TdyfWvRrk3RRlG4zIOIc2TAtMJJlb2ZBdrTk9GH.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/s1GXjjq8AJFgcsVUziKqUhpNa7qIKXkDhaYs7zhC.jpg,
Prestige Student Living,Duresme Court,Durham,Premium Studio,0,,"The Premium Studio comes with a three quarter sized bed, dining area, ample storage, mirror, study desk and chair and modern kitchenette with fridge-freezer, microwave oven and hob. This studio also has a fully fitted en-suite containing a large shower and stylish fittings. You will also have access to the cinema and games room, and a large study room. Please note: All images are for illustrative purposes only. Room layouts, sizes, and features vary depending on location and floor within the property.",https://hfs.api.basepms.com/filesystem/room_types/images/jhIddRh74FnTYWLjeGzoDHaP5Nys2jdqZ1iTjLCi.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/jhIddRh74FnTYWLjeGzoDHaP5Nys2jdqZ1iTjLCi.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/6mZkKZcj8yBDaK0ZhADmdohBob88iIMf7ayh83pH.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/yvhjFAcsC1c508L2NtUrCmLNatxK5m9xEn0DSN9s.jpg,
Prestige Student Living,Eden Square,Coventry,Attic Ensuite,3,10,"Keep in mind that Eden covers everything, ensuring your rent encompasses all bills, gym access, and participation in social events. Room sizes range from 11.4sqm to 12.9sqm. Each en suite room is furnished with a comfortable small double bed, abundant workspace, ample storage, and a private en suite shower. These rooms are situated on the highest floor within a shared access corridor.",https://hfs.api.basepms.com/filesystem/room_types/images/KeO47Aihc3LeZJJJzTQ5CufHfGlvWaqAVqmRYJF1.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/KeO47Aihc3LeZJJJzTQ5CufHfGlvWaqAVqmRYJF1.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/FkHffqbvE0GhkxIHhoa8Tmh1d0cvIWYzHBi4wvOL.jpg,Small Double Bed|Wardrobe|Desk Area
Prestige Student Living,Eden Square,Coventry,Bronze Ensuite,2,10,"Our Bronze En Suite rooms are equipped with a cosy small double bed, plenty of workspace, ample storage, and a private en suite shower room. Ranging in size from 12.2 to 14.8 square metres, these rooms are part of private apartments that you’ll share with your housemates.",https://hfs.api.basepms.com/filesystem/room_types/images/DOwrAKvD4daLBWeEa9wFZkCCfFCIU05XjbDoKFr9.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/DOwrAKvD4daLBWeEa9wFZkCCfFCIU05XjbDoKFr9.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/NA9VQa9z1o81XkOtyLVjeq7ICZRUv6Q5kMWr0zPC.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/0JJyqtHZQ3m3bhZ8sHFYcogI53kdUSErdeW4C3DO.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/196UOV1wi5aZABw1jSdzcUIlFZgnzzBXCsYwgDnN.jpg,
Prestige Student Living,Eden Square,Coventry,Bronze Studio,2,10,"The Bronze Studio presents identical outstanding features as the standard studio, enhanced by a spacious area ranging from 17sqm to 18.5sqm.",https://hfs.api.basepms.com/filesystem/room_types/images/sVWlRrhlPmwEvfjbxMyPxXzReSdBpNGnLdaOnVjE.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/sVWlRrhlPmwEvfjbxMyPxXzReSdBpNGnLdaOnVjE.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/wBuEdVLTTFKWIcVLEyuLGdvwX1xERK3k4Nd9j8Io.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/7GTQOtKlg3K67Y3vQX1JKOvR6izsarqPZD0Lsjn4.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/MzH6sEmb5I5GtBONNzkZpGvhxMm2DUXjqdypU5jD.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/oxd6a9gLh02Fp4oGUELrS8jtuOi18dN79QzEEQQn.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/3vNT7X2wtj1JVGC1IC3pp19K36eKguDT6PiFKizW.jpg,
Prestige Student Living,Eden Square,Coventry,Ensuite Townhouse,1,1,"Retaining all the incredible attributes found in our en suite accommodations, these features extend to our distinctive shared townhouse. Room dimensions range from 12.6sqm to 13.7sqm. You’ll have the privilege of utilising a communal kitchen which comes with a washing machine and a living area with your fellow housemates, in addition to accessing all the social spaces available on the premises. It’s essential to bear in mind that at Eden, your rent comprehensively covers all expenses, encompassing bills, gym access, and participation in social events.",https://hfs.api.basepms.com/filesystem/room_types/images/Bhn05QftanKxSDDr3z7ugIy42cB1hlilp5Av1DNx.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/Bhn05QftanKxSDDr3z7ugIy42cB1hlilp5Av1DNx.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/OUMlLKjJLU4I2e0ZDSlyu8ClB5A6Mo7IipuSdvrX.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/AABTlQTC0s3H0SfhjAANQORJ9OJ6YBfQiDNkTo4f.jpg,
Prestige Student Living,Eden Square,Coventry,Gold Ensuite,0,0,"Retaining all the excellent features, now with an increased space of 16.8sqm to 17.6sqm. It’s important to note that Eden offers complete inclusivity – your rent covers all bills, gym membership, and participation in social events.",https://hfs.api.basepms.com/filesystem/room_types/images/fqZVMRTdMUHCpNxqCZ8ZnWmJVT96FyIbdiudQW6z.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/fqZVMRTdMUHCpNxqCZ8ZnWmJVT96FyIbdiudQW6z.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/MoBZsTkKUPBlPise7s8SfYLhWge88hNCAkTJlJGQ.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/R0un4zXl4rHEEvhjmNMPWZwOV8NfttYqkDOodbmt.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/K6ZlF59xApjiXAcT5ID8ayH8TgQU0M6yTYPm4jSg.jpg,
Prestige Student Living,Eden Square,Coventry,Gold Studio,1,1,"Retaining all the exceptional features, now offering a spacious area of 23.5sqm to 24.1sqm.",https://hfs.api.basepms.com/filesystem/room_types/images/WTQ5cyywYiZWmrm8B5v2LwBvqMehDnPQ6EEtbkP2.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/WTQ5cyywYiZWmrm8B5v2LwBvqMehDnPQ6EEtbkP2.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/MZEHRFaG5LnpH1niri3ybUaW2FmjfS2y75rwLsQ7.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/MLYI0i6A7kjjnlgo2GyANzaPVXS8bvqZecQzrNld.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/Ll5vfjUYIkm5fhYzryUgWOJ9C4xqer7jCj3vXN01.jpg,
Prestige Student Living,Eden Square,Coventry,Platinum Studio,0,0,"Experience our most expansive and superior studios, boasting the very same exceptional features and an impressively vast area spanning from 29.9sqm to 31.3sqm.",https://hfs.api.basepms.com/filesystem/room_types/images/Pn5nf13t5zAlyzgj8B0JNcDRyekFjk3S0FSqUs3a.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/Pn5nf13t5zAlyzgj8B0JNcDRyekFjk3S0FSqUs3a.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/YA4RlJoEeQAtgGMJawSU5VvJgTUsoqiI6CyMgsVC.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/Rklzzp9kPnDXVRPR1RDuDx1raFFjXOhu8ApKAAxG.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/yIXiOt9lXlxtERD4GyXESwk0g8evT0KbkJxdvfHK.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/prAy9279cl9hwJXOLfiliwFRQpso3EmBp2hebc0T.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/vghJWEBk1LMGxtXeibaYOzWyzjZqeSLfFmX59RUT.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/XQ5X3ZIS3gUVXXVYO1G1GqULw8hUJnvjmq0e9fnK.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/gybfuU2FytUDYtJkkmVy9mzleHed0jEoYjUZUvWF.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/nEUjPbpvqmqu3W0zQW5xur1JT0eF3YQHVI7H17pZ.jpg,
Prestige Student Living,Eden Square,Coventry,Silver Ensuite,2,1,"Retaining the identical attributes found in the Bronze En Suite, now providing a range of 11.9sqm to 17sqm of space. It’s essential to remember that Eden covers all your expenses, including rent, bills, gym access, and participation in social events.",https://hfs.api.basepms.com/filesystem/room_types/images/GBNkajQrRGEnBLEniWrRQUcmKMHla1eTjI3vy7Lb.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/GBNkajQrRGEnBLEniWrRQUcmKMHla1eTjI3vy7Lb.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/1UoCvh8Cthms2Zonm00KaahHkTgBkBVL2MQ0pkRi.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/hOyKEaeAjf9vIPOY0V34jAdrx7xSCYaiuoodjRSF.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/KiKbseNy0aZu9JsEuHGxxH3W85itUWDXBVoeu1Vg.jpg,
Prestige Student Living,Eden Square,Coventry,Silver Studio,2,1,"Within our Silver Studios, relish in a generous expanse ranging from 19.2sqm to 22sqm, ideal for individual indulgence or shared comfort as a couple. And remember, there are no additional charges for couples seeking to share a studio.",https://hfs.api.basepms.com/filesystem/room_types/images/KwF2yxEkr3jgmanoEa41jciWeKYG4uEECjmaUSyE.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/KwF2yxEkr3jgmanoEa41jciWeKYG4uEECjmaUSyE.jpg,
Prestige Student Living,Electric Press,Sheffield,Deluxe Studio,0,0,"The room features a 22.7m size and includes a standard double sized bed with under bed storage, a 4-ring hob with extractor, a breakfast bar, an en-suite bathroom with an accessible shower and WC, a full-length mirror, an integrated fridge with a freezer compartment, a microwave oven, a pinboard, a stool, a study desk with drawer space, a chair, and a wardrobe. **This room type has Disabled Access options. Please contact us for availability.",https://hfs.api.basepms.com/filesystem/room_types/images/zscgUqfZWSt8tDz31U1EUiryImrktJZgbCJyyQ1A.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/zscgUqfZWSt8tDz31U1EUiryImrktJZgbCJyyQ1A.jpg,
Prestige Student Living,Electric Press,Sheffield,Gold Ensuite,2,10,"The room sizes can vary, ranging from 12m² to 20.70m². Each room features a standard double sized bed with under bed storage, an en-suite bathroom equipped with a shower and WC, a full-length mirror, a pinboard, a study desk with drawer space, a chair, and a wardrobe. In the shared kitchen, you’ll find a 4-ring hob with an extractor, an electric oven, a full-size fridge freezer, and a shared dining table with chairs.",https://hfs.api.basepms.com/filesystem/room_types/images/yD3UDncgwXAagVs60geazhUl4O4ODYTc7YHLOh0X.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/yD3UDncgwXAagVs60geazhUl4O4ODYTc7YHLOh0X.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/9QV8i8Un9MU3Xp82S2t5ZZbIhTqsk7LVGtS8f8k8.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/uYu16fRaVBdrOaWJdX1OKOJSYn8k62nv1ZYWyEAc.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/Boov5Kih0iGsKEJ9m52xX66yblY60igiSG0FWhka.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/JiBpyslUG3m6QXDQQ4gIeNZfaVS4qQCP5KyTPeay.jpg,
Prestige Student Living,Electric Press,Sheffield,Gold Plus Ensuite,0,0,"The room offers various amenities, with sizes ranging from 12m2 to 20.70m2. It features a comfortable standard double sized bed with under bed storage, an en-suite bathroom equipped with a shower and WC, a full-length mirror, a convenient pinboard, a study desk with ample drawer space and a chair, and a spacious wardrobe for storage. As for the shared kitchen, it is well-equipped with a 4-ring hob and extractor, an electric oven, a full-size fridge freezer, and a shared dining area complete with table and chairs. These facilities provide a comfortable and convenient living environment for residents.",https://hfs.api.basepms.com/filesystem/room_types/images/SjwuTVEKB3ySXhjBRXVRZABej571bwlkzLUDPHxE.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/SjwuTVEKB3ySXhjBRXVRZABej571bwlkzLUDPHxE.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/KN1OaaBoeHXbdCitIhOQNIk7dHSbS1MJXL9mLwyz.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/NRnqfi8o68ETM4ffliaayg5zOOL5MFwduCxOV9ap.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/lUmRHi2wU8JrOIGPdGhioJdNgVOH7vD7AZYiJyXx.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/N2EAjr8Av1lhzzE1s9IC1iNq07o7qAMAlseXcbg4.jpg,
Prestige Student Living,Electric Press,Sheffield,Silver Ensuite,4,10,"The Ensuite room offers a range of amenities, with sizes ranging from 12m2 to 17.60m2. It includes a standard double sized bed with under bed storage, an en-suite bathroom featuring a shower and WC, a full-length mirror, a pinboard, a study desk with drawer space, and a comfortable chair. Additionally, a wardrobe is provided for your convenience. In the shared kitchen, you’ll find a 4-ring hob with an extractor, an electric oven, and a full-size fridge freezer. There’s also a communal dining area complete with a table and chairs for shared use.",https://hfs.api.basepms.com/filesystem/room_types/images/JHgZJmEzVCOhKBDvVQ8kNxnns7ZG4YsdYPSRZJxc.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/JHgZJmEzVCOhKBDvVQ8kNxnns7ZG4YsdYPSRZJxc.jpg,
Prestige Student Living,Electric Press,Sheffield,Silver Plus Ensuite,2,10,"The room offers a range of amenities, including sizes that vary from 12m2 to 17.60m2, a standard double sized bed with under bed storage, an en-suite bathroom with a shower and WC, a full-length mirror, pinboard, study desk with drawer space and chair, and a wardrobe. In the shared kitchen, you’ll find a 4-ring hob with an extractor, an electric oven, a full-size fridge-freezer, and a shared dining table with chairs.",https://hfs.api.basepms.com/filesystem/room_types/images/OBnoKxJg1vzPj5xpPYqCZCLwK9rZrEB8WJQTXPBd.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/OBnoKxJg1vzPj5xpPYqCZCLwK9rZrEB8WJQTXPBd.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/rc0VPUooyeDzAMHv69EK9z8OYVrdefpzYQSZ8MjI.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/tzH3bBV6AoXG2ofacoinY9ixKeYLc4usOI5GYO5P.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/6MEDF7mQBtgCXx0XwgDFLpAUK4qFN0AB0IAohoRd.jpg,
